СКЛАД;СКЛАД;;МФУ;"Samsung SCX 4623";140012092;Z2U1BFDB800273T;304140012092;Хранение;
СКЛАД;СКЛАД;;Коммутатор;"Cisco 2960";;;;Хранение;
СКЛАД;СКЛАД;;ИБП;SUA1500;;;;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh 3500";140023848;T322Q601768;304140023848;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01728;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh 3500";140023849;T322Q601764;304140023849;Ремонт;
СКЛАД;СКЛАД;;МФУ;"Ricoh 3500";140023846;T322Q601771;304140023846;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh 3500";140023845;T322Q601769;304140023845;Ремонт;
СКЛАД;СКЛАД;;Монитор;"Samsung S22A";130038468;1950HLPC700031T;303130038468;Хранение;
СКЛАД;СКЛАД;;Ноутбук;"HP 650";130037595;5CB228083V;303130037595;Хранение;
СКЛАД;СКЛАД;;Ноутбук;"HP 650";130037596;5CB2280838;303130037596;Хранение;
СКЛАД;СКЛАД;;Ноутбук;"HP 650";130037597;5CB2280851;303130037597;Ремонт;
СКЛАД;СКЛАД;;Ноутбук;"HP 4340";130037714;2CE2341N92;303130037714;Хранение;
СКЛАД;СКЛАД;;Ноутбук;"HP 4340";130037716;2CE2341NBV;303130037716;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01711;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01735;Хранение;
СКЛАД;СКЛАД;;Ноутбук;"HP 630";130026011;5CB1203V49;303130026011;Хранение;
СКЛАД;СКЛАД;;Ноутбук;"HP 4520";130014442;2CE12201PS;303130014442;Ремонт;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01389;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6200";130039448;CZC2371JJW;303130039448;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6200";130039449;CZC2371JFP;303130039449;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01738;Хранение;
СКЛАД;СКЛАД;;Концентратор;3COM;;;30*2*00452;Хранение;
СКЛАД;СКЛАД;;Монитор;"HP L1706";;cnc642qh2j;;;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01742;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP dc7600";124359;CZC64126LT;30*1*00792;Списание;
СКЛАД;СКЛАД;;"Системный блок";"HP dc7600";141386;CZC70927JX;30*1*01003;Списание;
СКЛАД;СКЛАД;;"Системный блок";"HP dc7600";123116;CZC6343F60;30*1*00644;Списание;
СКЛАД;СКЛАД;;Монитор;"HP L1706";139858;CNC642QH5F;30*1*00981;Списание;
СКЛАД;СКЛАД;;"Системный блок";"HP 6200";130032132;RUA21602WV;303130032132;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6200";130032133;RUA21602WZ;303130032133;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6200";130032135;RUA21602WX;303130032135;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;"30*2*01748 ";Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01747;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01739;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130034088;0511HLPC300101L;303130034088;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130034089;0511HLPC201218T;303130034089;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130034090;0511HLPC300103B;303130034090;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130034091;0511HLPC202481B;303130034091;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130034092;0511HLPC202606A;303130034092;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh MP201";140021534;W3028504322;304140021534;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh MP201";140021535;W3028504358;304140021535;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01737;;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01394;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh MP201";140033703;W3029304175;304140033703;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01750;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6300";130079649;RUA30702Q6;303130079649;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh 3500";140033886;T322Q200441;304140033886;Ремонт;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130079261;0511HLPCB01929;303130079261;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP dc7700";130005328;CZC74327QK;30*1*01758;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01749;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01751;Хранение;
СКЛАД;СКЛАД;;Нетбук;"Acer Aspire one 725";130077599;NUSGPER0072241020F7600;303130077599;Хранение;
СКЛАД;СКЛАД;;Нетбук;"Acer Aspire one 725";130077598;NUSGPER0072241D3F77600;303130077598;Хранение;
СКЛАД;СКЛАД;;Нетбук;"Acer Aspire one 725";130077600;NUSGPER0072241D79A7600;303130077600;Хранение;
СКЛАД;СКЛАД;;Нетбук;"Acer Aspire one 725";130077596;NUSGPER0072241D75D7600;303130077596;Хранение;
СКЛАД;СКЛАД;;Нетбук;"Acer Aspire one 725";130077597;NUSGPER0072241D7627600;303130077597;Хранение;
СКЛАД;СКЛАД;;Принтер;"HP Officejet CN 551A";130077681;MY274820JP05JG;303130077681;Хранение;
СКЛАД;СКЛАД;;Принтер;"HP Officejet CN 551A";130077684;"MY27E810M805JG ";303130077684;Хранение;
СКЛАД;СКЛАД;;Принтер;"HP Officejet CN 551A";130077683;MY27E810N405JG;303130077683;Хранение;
СКЛАД;СКЛАД;;Принтер;"HP Officejet CN 551A";130077682;MY27C811QX05JG;303130077682;Хранение;
СКЛАД;СКЛАД;;Принтер;"HP Officejet CN 551A";130077685;MY275821WT05JG;303130077685;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01758;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01756;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01757;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP dc7800";130007333;CZC8326LDP;30*1*01631;Ремонт;
СКЛАД;СКЛАД;;Монитор;"HP L1706";123254;CNN6281MTR;30*1*00739;Списание;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*1*01184;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh 3500";140035225;T323Q100331;304140035225;Ремонт;
СКЛАД;СКЛАД;;МФУ;"Ricoh 3500";140035226;T322Q701934;304140035226;Ремонт;
СКЛАД;СКЛАД;;"Системный блок";"HP dc7700";163265;HUB7411J08;30*1*01491;Хранение;
СКЛАД;СКЛАД;;Маршрутизатор;"cisco 2901";130081315;FCZ165193GW;303130081315;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh 3500";140036057;T323Q200812;304140036057;Ремонт;
СКЛАД;СКЛАД;;МФУ;"Ricoh 3500";140036229;T323Q200214;304140036229;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6200";130035404;RUA215026W;303130035404;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6200";130035412;RUA215023T;303130035412;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6200";130035414;RUA215026V;303130035414;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6200";130035415;RUA215026T;303130035415;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130036273     ;0511HLPCA08018L;303130036273          ;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130036274     ;0511HLPCA07987E;303130036274          ;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130036275     ;0511HLPCA07994Y;303130036275          ;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130036276     ;0511HLPCA07945B;303130036276          ;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130036277     ;0511HLPCA07978J;303130036277          ;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130036278     ;0511HLPCA07998X;303130036278          ;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh MP201";140023374;W3029504897;304140023374;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh MP201";140023375;W3029504022;304140023375;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh MP201";140023376;W3029504021;304140023376;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh MP201";140023377;W3029504774;304140023377;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh MP201";140023378;W3029310809;304140023378;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh MP201";140023379;W3029504895;304140023379;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh MP201";140023380;W3029310807;304140023380;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01761;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01743;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*3*02053;Хранение;
СКЛАД;СКЛАД;;Коммутатор;"Cisco 2960";;FCQ1646Y47R;;Хранение;
СКЛАД;СКЛАД;;Маршрутизатор;"cisco 2801";139586;FCZ1042143T;30*1*01151;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130036291;0511HLPCA07871E;13130036291;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130036292;0511HLPCA08010E;13130036292;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130036294;0511HLPCA07966M;13130036294;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130036295;0511HLPCA07967W;13130036295;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130036296;0511HLPCA07862J;13130036296;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130036297;0511HLPCA07995A;13130036297;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh MP201";140023395;W3029504794;304140023395;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh MP201";140023397;W3029504795;14140023397;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh MP201";140023398;W3029502827;304140023398;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh MP201";140023399;W3029310802;14140023399;Хранение;
СКЛАД;СКЛАД;;ИБП;SUA1500;130077162;AS1220244963;13130077162;Хранение;
СКЛАД;СКЛАД;;Коммутатор;"Cisco 2960";;FCQ1705X1HW;;Хранение;
СКЛАД;СКЛАД;;Маршрутизатор;"cisco 2901";130081353;FCZ165193J6;13130081353;Хранение;
СКЛАД;СКЛАД;;АТС;"OfficeServ 7070";140032308;S2JC915766X;304140032308;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130085309;0511HLPCA07028L;13130085309;Хранение;
СКЛАД;СКЛАД;;Ноутбук;"HP 650";130078362;5CB31014DC;303130078362;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh 3500";140037720;T323Q300398;14140037720;Хранение;
СКЛАД;СКЛАД;;МФУ;"Xerox 4118";132500;3567607681;30*1*00890;Списание;
СКЛАД;СКЛАД;;Нетбук;"Lenovo tape Е 330";130091137;PK0VMN7;303130091137;Хранение;
СКЛАД;СКЛАД;;Нетбук;"Lenovo tape Е 330";130091138;PK0VMMN;303130091138;Хранение;
СКЛАД;СКЛАД;;Ноутбук;"HP 650";130082896;5СВ303010Z;303130082896;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh 3500";140040445;T323Q800410;304140040445;Хранение;
СКЛАД;СКЛАД;;Планшет;"ATIV Smart PC Pro XE700T1C-K03RU";130091532;JJMS91JDA00080;303130091532;Хранение;
СКЛАД;СКЛАД;;Планшет;"ATIV Smart PC Pro XE700T1C-K03RU";130091535;JJMS91JDA00188;303130091535;Хранение;
СКЛАД;СКЛАД;;Планшет;"ATIV Smart PC Pro XE700T1C-K03RU";130091537;JJMS91JDA00215;303130091537;Хранение;
СКЛАД;СКЛАД;;Планшет;"ATIV Smart PC Pro XE700T1C-K03RU";130091538;JJMS91JDA00222;303130091538;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6300";130087082;RUA326067W ;303130087082;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6300";130087083;RUA326067Y;303130087083;Хранение;
СКЛАД;СКЛАД;;ИБП;SUA1500;140001883;;304140001883;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*3*01993;Хранение;
СКЛАД;СКЛАД;;МФУ;"Ricoh 3500";;T323Q500969;;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*3*02016;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6300";130081146;RUA30701ZQ;303130081146;Хранение;
СКЛАД;СКЛАД;;Свич;"HP 1810-8";;CN2BFRQ84W;;Хранение;
СКЛАД;СКЛАД;;Свич;"HP 1810-8";;CN2BFRQ7CG;;Хранение;
СКЛАД;СКЛАД;;Ноутбук;"HP 6110";122141;CNU61127FV;30*1*00634;Списание;
СКЛАД;СКЛАД;;ИБП;SUA1500;130027065;;;Хранение;
СКЛАД;СКЛАД;;ИБП;SUA1500;;;;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01429;Хранение;
СКЛАД;СКЛАД;;ИБП;SUA1500;139694;AS0647232396;;Хранение;
СКЛАД;СКЛАД;;ИБП;SUA1500;;AS1130232492;;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*01601;Хранение;
СКЛАД;СКЛАД;;Маршрутизатор;"cisco 2800";130017689;;;Хранение;
СКЛАД;СКЛАД;;Коммутатор;"Cisco 2960";130018368;;;Хранение;
СКЛАД;СКЛАД;;Маршрутизатор;"cisco 2800";;;;Хранение;
СКЛАД;СКЛАД;;Коммутатор;"Cisco 2960";;;;Хранение;
СКЛАД;СКЛАД;;Принтер;"HP 1018";121836;CNC1F18520;05*1*00664;Списание;
СКЛАД;СКЛАД;;Ноутбук;"HP 430 ";130090121;2CE3300M2X;303130090121;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130085826;0511HLPCB04271M;303130085826;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6300";130086974;RUA32303PK;303130086974;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6200";130034311;RUA23003L6;303130034311;Хранение;
СКЛАД;СКЛАД;;ИБП;SUA1500;130013808;AS1043243638;303130013808;Хранение;
СКЛАД;СКЛАД;;Маршрутизатор;"cisco 2800";130014344;FCZ1527C3EJ;303130014344;Хранение;
СКЛАД;СКЛАД;;Ноутбук;"HP 630";130032917;5CB2140HSH;303130032917;Хранение;
СКЛАД;СКЛАД;;Ноутбук;"HP 630";130032918;5CB2140HSM;303130032918;Хранение;
СКЛАД;СКЛАД;;Монитор;"Samsung E 1720";130036183;0511HLPC701477V;303130036183;Хранение;
СКЛАД;СКЛАД;;МФУ;"Samsung SCX 4623";140008060;Z2U1BFFB202637W;304140008060;Хранение;
СКЛАД;СКЛАД;;"Ноутбук ";"hp 7400";146242;CNU6510Q83;30*1*01084;Хранение;
СКЛАД;СКЛАД;;ИБП;SUA1500;130013792;;;Хранение;
СКЛАД;СКЛАД;;ИБП;SUA1000;130020313;;;Хранение;
СКЛАД;СКЛАД;;"Web камера";Logitech;;;30*2*11689;Хранение;
СКЛАД;СКЛАД;;ИБП;"APC 1000XL";130022815;;;Пользователь;
СКЛАД;СКЛАД;;ИБП;"APC 1000XL";130022842;;;Хранение;
СКЛАД;СКЛАД;;Монитор;"HP L1706";139851;CNC642QH8C;30*1*00974;Списание;
СКЛАД;СКЛАД;;Планшет;"ATIV Smart PC Pro XE700T1C-K03RU";130090783;HX8M91DD200336T;303130090783;Хранение;
СКЛАД;СКЛАД;;АТС;"Panasonic TDA 100";152922;;;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 4000";130014947;RUA12601V5;303130014947;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 4000";130014983;RUA12601VS;303130014983;Хранение;
СКЛАД;СКЛАД;;Маршрутизатор;"cisco 2800";130017884;FCZ1527C3FR;303130017844;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6200";130029996;RUA21003LB;303130029996;Хранение;
СКЛАД;СКЛАД;;ИБП;SUA1500;130018877;AS1121131008;303130018877;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6200";130029991;RUA21602W9;303130029991;Хранение;
СКЛАД;СКЛАД;;Монитор;"HP LE1711";130019056;3CQ126BKBN;303130019056;Хранение;
СКЛАД;СКЛАД;;Монитор;"HP L1710";130011000;CNC823NNRG;303130011000;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 4000";130021166;RUA14303XC;303130021166;Ремонт;
СКЛАД;СКЛАД;;"Системный блок";"HP 6200";130029852;RUA21504LZ;303130029852;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6200";130039439;CZC2371JB4;303130039439;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6300";130081119;RUA326037P;303130081119;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6300";130081117;RUA32603F9;303130081117;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP 6300";130078177;RUA30701TS;303130078177;Хранение;
СКЛАД;СКЛАД;;"Системный блок";"HP d530";005445;CZC3460YPY;30*1*00050;Списание;
СКЛАД;СКЛАД;;АТС;"OfficeServ 7070";140015762;;;Хранение;
СКЛАД;СКЛАД;;АТС;"Panasonic TDA 100";140002832 ;Б/н ;30*1*01801 ;Хранение;
СКЛАД;СКЛАД;;АТС;"Panasonic TDA 100";140002842; б/н;;Хранение;
СКЛАД;СКЛАД;;Монитор;"HP L1706";119286;CNT61000KD;30*1*00490;Списание;
СКЛАД;СКЛАД;;Нетбук;HP3100;130012335;CNC0492X44;303130012335;Хранение;
